user_id,first_name,last_name,gender,city,major,degree_type,gpa,skill_name,skill_level
U0898,Tuan,Vo,Male,Hanoi,Computer Science,Bachelor,2.78,"Data Structures, Machine Learning, Java, Python","L3, L2, L3, L4"
U0899,Nhi,Vo,Female,Ho Chi Minh,Information Systems,Bachelor,2.09,"Python, Data Visualization, Excel, SQL","L1, L1, L1, L3"
U0900,Huy,Vo,Male,Ho Chi Minh,Finance,Bachelor,3.02,"SQL, Power BI, Accounting, Data Analysis","L1, L2, L2, L3"
U0901,Minh,Tran,Female,Hanoi,Information Systems,Bachelor,2.25,"Power BI, Data Visualization","L2, L2"
U0902,Linh,Dang,Female,Hanoi,Marketing,Master,3.68,Communication,L1
U0903,Anh,Vo,Female,Ho Chi Minh,Finance,Bachelor,3.1,"SQL, Data Analysis, Power BI","L3, L3, L4"
U0904,Linh,Nguyen,Female,Hanoi,Marketing,Master,3.69,"Excel, Marketing Strategy, Power BI, Communication, Social Media","L1, L3, L2, L2, L4"
U0905,Phuc,Tran,Female,Hanoi,Computer Science,Bachelor,3.91,"Java, Python, Machine Learning, Data Structures, R","L4, L4, L1, L4, L2"
U0906,Khanh,Dang,Male,Da Nang,Finance,Master,3.89,SQL,L1
U0907,Anh,Nguyen,Female,Ho Chi Minh,Marketing,Master,2.2,"Social Media, Excel, Power BI, Communication","L4, L3, L4, L3"
U0908,Huy,Nguyen,Male,Hanoi,Marketing,Bachelor,3.89,"Communication, Social Media, Excel, Power BI, Marketing Strategy","L1, L4, L4, L3, L3"
U0909,Huy,Nguyen,Female,Ho Chi Minh,Computer Science,Bachelor,3.59,Machine Learning,L3
U0910,Minh,Bui,Female,Hanoi,Information Systems,Master,3.56,"Data Visualization, SQL, Python, Power BI, Excel","L4, L2, L4, L3, L4"
U0911,Phuc,Pham,Female,Ho Chi Minh,Information Systems,Bachelor,2.18,"Python, SQL, Data Visualization, Power BI, Excel","L1, L2, L2, L4, L1"
U0912,Tuan,Pham,Male,Ho Chi Minh,Finance,Master,2.36,Excel,L3
U0913,Phuc,Tran,Male,Hanoi,Computer Science,Bachelor,3.95,"Python, Java, Data Structures, R, Machine Learning","L1, L1, L4, L1, L4"
U0914,Khanh,Nguyen,Male,Hanoi,Finance,Bachelor,2.43,Excel,L3
U0915,Linh,Phan,Male,Hanoi,Information Systems,Bachelor,2.34,"Data Visualization, Python","L3, L3"
U0916,Huy,Do,Female,Hanoi,Computer Science,Bachelor,2.72,"Data Structures, Machine Learning, Java, R, Python","L3, L4, L3, L1, L2"
U0917,Linh,Dang,Female,Da Nang,Business Administration,Bachelor,3.83,"Negotiation, Project Management","L3, L4"
U0918,Linh,Pham,Male,Ho Chi Minh,Computer Science,Master,2.95,"Python, Java, Data Structures","L1, L2, L1"
U0919,Linh,Vo,Male,Ho Chi Minh,Computer Science,Bachelor,3.84,"Java, Machine Learning, R","L3, L4, L3"
U0920,Huy,Tran,Male,Hanoi,Business Administration,Master,2.67,"Leadership, Project Management, Negotiation","L3, L2, L1"
U0921,Hoa,Dang,Female,Hanoi,Marketing,Master,2.45,"Communication, Power BI, Marketing Strategy, Social Media","L2, L3, L1, L2"
U0922,Trang,Tran,Male,Da Nang,Marketing,Master,2.99,"Social Media, Power BI, Communication, Excel","L4, L1, L1, L2"
U0923,Khanh,Phan,Male,Ho Chi Minh,Marketing,Bachelor,3.23,"Social Media, Excel","L1, L1"
U0924,Hoa,Bui,Female,Hanoi,Information Systems,Master,2.78,"Python, Data Visualization, Excel, Power BI, SQL","L1, L2, L3, L1, L1"
U0925,Khanh,Bui,Male,Hanoi,Computer Science,Master,2.69,Java,L2
U0926,Anh,Nguyen,Female,Hanoi,Business Administration,Master,2.44,"Project Management, Negotiation","L4, L1"
U0927,Phuc,Bui,Female,Hanoi,Information Systems,Master,2.55,"Power BI, Data Visualization","L1, L4"
U0928,Phuc,Tran,Female,Ho Chi Minh,Business Administration,Master,3.35,Negotiation,L1
U0929,Nhi,Vo,Female,Hanoi,Information Systems,Master,2.74,"Python, SQL, Data Visualization, Excel","L3, L2, L3, L4"
U0930,Phuc,Nguyen,Female,Hanoi,Information Systems,Bachelor,2.16,"Power BI, Excel","L3, L3"
U0931,Huy,Hoang,Male,Da Nang,Information Systems,Master,2.28,"SQL, Excel, Python, Power BI, Data Visualization","L2, L2, L3, L2, L4"
U0932,Tuan,Dang,Male,Hanoi,Business Administration,Master,2.74,"Project Management, Leadership, Communication, Negotiation","L1, L1, L1, L2"
U0933,Minh,Phan,Female,Hanoi,Finance,Bachelor,3.85,Power BI,L2
U0934,Nhi,Nguyen,Female,Da Nang,Information Systems,Master,2.76,"SQL, Data Visualization, Power BI, Python, Excel","L2, L3, L3, L1, L1"
U0935,Minh,Tran,Male,Ho Chi Minh,Marketing,Bachelor,2.12,"Marketing Strategy, Excel, Social Media, Power BI","L4, L3, L2, L4"
U0936,Khanh,Dang,Male,Ho Chi Minh,Computer Science,Bachelor,2.84,"R, Machine Learning","L1, L2"
U0937,Minh,Vo,Female,Hanoi,Finance,Master,3.34,Accounting,L1
U0938,Minh,Le,Male,Da Nang,Finance,Master,3.19,"Accounting, Data Analysis","L3, L4"
U0939,Nhi,Phan,Male,Hanoi,Business Administration,Bachelor,2.56,"Project Management, Communication, Negotiation, Excel","L1, L2, L2, L2"
U0940,Anh,Tran,Female,Da Nang,Finance,Bachelor,3.38,"Accounting, SQL, Data Analysis, Excel, Power BI","L3, L1, L3, L1, L3"
U0941,Linh,Phan,Male,Da Nang,Business Administration,Bachelor,3.26,"Communication, Leadership, Project Management, Negotiation, Excel","L1, L1, L1, L2, L4"
U0942,Phuc,Pham,Male,Hanoi,Business Administration,Bachelor,2.34,"Leadership, Negotiation, Excel, Project Management, Communication","L2, L3, L1, L1, L3"
U0943,Phuc,Le,Male,Da Nang,Marketing,Master,2.32,"Social Media, Power BI, Excel, Marketing Strategy, Communication","L3, L1, L1, L4, L1"
U0944,Huy,Dang,Male,Hanoi,Information Systems,Bachelor,3.09,"Power BI, Data Visualization, Excel, Python, SQL","L1, L4, L1, L2, L1"
U0945,Nhi,Bui,Female,Da Nang,Finance,Bachelor,3.32,"Power BI, Excel","L3, L1"
U0946,Huy,Tran,Male,Da Nang,Information Systems,Bachelor,3.92,"Excel, Data Visualization, SQL, Python, Power BI","L2, L3, L2, L3, L4"
U0947,Tuan,Phan,Female,Hanoi,Information Systems,Master,2.84,"SQL, Power BI, Data Visualization, Python, Excel","L1, L1, L4, L2, L4"
U0948,Tuan,Dang,Male,Ho Chi Minh,Information Systems,Bachelor,3.53,"Power BI, Excel, Python, Data Visualization","L2, L2, L2, L4"
U0949,Huy,Bui,Female,Ho Chi Minh,Business Administration,Bachelor,2.23,"Negotiation, Communication, Leadership","L1, L3, L3"
U0950,Nhi,Vo,Female,Da Nang,Information Systems,Master,3.78,"Excel, Power BI, SQL, Data Visualization","L2, L1, L3, L1"
U0951,Huy,Vo,Male,Ho Chi Minh,Finance,Master,3.27,Data Analysis,L3
U0952,Phuc,Phan,Female,Da Nang,Business Administration,Bachelor,3.26,"Excel, Leadership, Negotiation","L4, L2, L4"
U0953,Hoa,Nguyen,Female,Hanoi,Finance,Bachelor,2.28,Accounting,L1
U0954,Trang,Pham,Female,Hanoi,Business Administration,Bachelor,2.08,"Communication, Project Management","L3, L4"
U0955,Minh,Nguyen,Female,Da Nang,Computer Science,Master,3.4,"Java, Python, Machine Learning, R","L4, L2, L4, L2"
U0956,Trang,Pham,Female,Hanoi,Computer Science,Master,2.23,"Machine Learning, R, Data Structures, Python, Java","L4, L4, L2, L3, L3"
U0957,Nhi,Tran,Male,Hanoi,Computer Science,Bachelor,2.25,"Data Structures, Machine Learning, R, Java","L3, L4, L2, L2"
U0958,Trang,Hoang,Female,Da Nang,Computer Science,Bachelor,2.38,"Data Structures, Python, Java, R","L4, L2, L3, L2"
U0959,Tuan,Phan,Female,Ho Chi Minh,Business Administration,Bachelor,2.2,"Leadership, Project Management, Excel","L3, L1, L3"
U0960,Khanh,Do,Male,Da Nang,Information Systems,Master,3.25,"Power BI, Excel","L2, L4"
U0961,Minh,Phan,Male,Ho Chi Minh,Marketing,Bachelor,2.84,Power BI,L1
U0962,Linh,Le,Female,Hanoi,Marketing,Bachelor,2.53,Power BI,L3
U0963,Nhi,Bui,Male,Ho Chi Minh,Computer Science,Master,2.88,"Python, R, Java, Data Structures, Machine Learning","L3, L4, L4, L4, L1"
U0964,Minh,Le,Male,Hanoi,Information Systems,Bachelor,3.69,"Python, Excel, Power BI, Data Visualization, SQL","L3, L3, L4, L3, L4"
U0965,Trang,Vo,Male,Ho Chi Minh,Finance,Master,3.85,"Data Analysis, Power BI, Excel, SQL","L3, L1, L3, L4"
U0966,Tuan,Pham,Male,Ho Chi Minh,Information Systems,Master,2.97,"Python, Data Visualization, SQL, Power BI, Excel","L4, L4, L4, L3, L1"
U0967,Anh,Bui,Male,Da Nang,Finance,Bachelor,3.13,"Data Analysis, Power BI","L1, L4"
U0968,Hoa,Vo,Male,Ho Chi Minh,Marketing,Master,2.51,"Social Media, Excel, Marketing Strategy, Power BI, Communication","L2, L1, L4, L3, L3"
U0969,Linh,Bui,Female,Hanoi,Information Systems,Master,3.03,"Data Visualization, Power BI, Excel, Python","L1, L4, L2, L1"
U0970,Hoa,Nguyen,Female,Da Nang,Information Systems,Bachelor,3.5,"Python, Data Visualization, Power BI","L3, L3, L4"
U0971,Minh,Vo,Male,Ho Chi Minh,Marketing,Master,2.98,"Power BI, Communication, Social Media, Excel, Marketing Strategy","L2, L3, L3, L4, L1"
U0972,Tuan,Nguyen,Male,Da Nang,Information Systems,Master,2.6,"Python, Power BI, Excel, SQL, Data Visualization","L3, L3, L1, L3, L2"
U0973,Tuan,Nguyen,Female,Ho Chi Minh,Finance,Bachelor,3.16,"Data Analysis, Power BI","L3, L2"
U0974,Trang,Bui,Male,Da Nang,Information Systems,Bachelor,3.89,"Data Visualization, Power BI, Excel","L3, L1, L4"
U0975,Phuc,Dang,Female,Ho Chi Minh,Finance,Bachelor,3.78,"Data Analysis, Power BI, SQL, Accounting","L4, L4, L3, L3"
U0976,Trang,Le,Male,Ho Chi Minh,Computer Science,Bachelor,3.54,"R, Machine Learning, Data Structures, Python, Java","L2, L4, L1, L3, L3"
U0977,Phuc,Vo,Female,Da Nang,Information Systems,Bachelor,2.55,SQL,L1
U0978,Phuc,Do,Female,Hanoi,Finance,Master,2.48,"Excel, Power BI","L4, L4"
U0979,Linh,Dang,Male,Hanoi,Marketing,Master,3.68,"Excel, Power BI, Social Media","L3, L1, L2"
U0980,Trang,Le,Male,Hanoi,Computer Science,Master,2.36,"Python, Machine Learning, R","L1, L1, L4"
U0981,Anh,Vo,Male,Hanoi,Information Systems,Master,3.21,Power BI,L1
U0982,Huy,Pham,Male,Ho Chi Minh,Finance,Master,2.88,"Excel, SQL, Accounting, Power BI","L4, L3, L3, L2"
U0983,Huy,Le,Female,Da Nang,Information Systems,Bachelor,2.94,"SQL, Data Visualization","L2, L3"
U0984,Trang,Do,Male,Hanoi,Finance,Bachelor,2.91,"Data Analysis, SQL, Accounting","L3, L3, L1"
U0985,Trang,Phan,Female,Hanoi,Information Systems,Bachelor,3.8,SQL,L1
U0986,Hoa,Tran,Male,Da Nang,Computer Science,Bachelor,2.17,"Java, Machine Learning, Python, Data Structures","L4, L2, L1, L2"
U0987,Linh,Nguyen,Female,Ho Chi Minh,Computer Science,Master,3.57,Data Structures,L4
U0988,Trang,Tran,Male,Da Nang,Information Systems,Bachelor,3.67,Excel,L3
U0989,Hoa,Dang,Male,Hanoi,Information Systems,Bachelor,3.89,"SQL, Power BI, Data Visualization","L2, L1, L3"
U0990,Phuc,Phan,Female,Hanoi,Business Administration,Master,2.91,"Negotiation, Communication, Leadership, Project Management","L3, L2, L3, L2"
U0991,Tuan,Nguyen,Male,Da Nang,Information Systems,Master,3,Python,L4
U0992,Tuan,Vo,Male,Ho Chi Minh,Information Systems,Bachelor,3.92,"Python, Data Visualization, SQL, Excel","L1, L4, L4, L3"
U0993,Phuc,Dang,Male,Hanoi,Computer Science,Master,2.92,"Data Structures, Python, R","L2, L2, L4"
U0994,Nhi,Do,Male,Hanoi,Information Systems,Master,3.01,"Data Visualization, Python, Power BI, SQL","L3, L1, L1, L1"
U0995,Hoa,Bui,Male,Hanoi,Marketing,Bachelor,2.66,Excel,L2
U0996,Hoa,Vo,Female,Ho Chi Minh,Information Systems,Master,2.06,"SQL, Excel","L2, L3"
U0997,Phuc,Le,Male,Hanoi,Business Administration,Bachelor,2.87,"Leadership, Negotiation, Excel, Communication, Project Management","L1, L4, L4, L2, L2"
U0998,Anh,Bui,Female,Hanoi,Finance,Master,3.31,Power BI,L3
U0999,Khanh,Dang,Male,Ho Chi Minh,Computer Science,Master,3.38,"Machine Learning, Data Structures, Python, Java","L1, L3, L2, L2"
U1000,Minh,Le,Male,Da Nang,Marketing,Master,2.01,"Marketing Strategy, Excel, Power BI","L2, L4, L3"
U1001,Phuc,Do,Female,Hanoi,Finance,Master,3.6,"Power BI, Excel","L3, L4"
U1002,Trang,Tran,Female,Hanoi,Marketing,Bachelor,2.98,Excel,L4
U1003,Trang,Le,Female,Hanoi,Computer Science,Master,3.04,"Java, R, Data Structures","L4, L4, L4"
U1004,Linh,Tran,Female,Hanoi,Business Administration,Bachelor,3.92,"Negotiation, Communication, Excel","L4, L3, L3"
U1005,Phuc,Nguyen,Female,Da Nang,Computer Science,Bachelor,2.57,"R, Java, Data Structures, Machine Learning","L1, L2, L1, L3"
U1006,Linh,Pham,Male,Hanoi,Marketing,Master,3.52,"Marketing Strategy, Excel, Social Media, Communication","L1, L1, L2, L4"
U1007,Phuc,Hoang,Female,Hanoi,Marketing,Master,3.15,"Communication, Social Media, Power BI, Marketing Strategy","L3, L3, L4, L4"
U1008,Hoa,Vo,Female,Ho Chi Minh,Computer Science,Bachelor,3.4,"R, Python, Java, Machine Learning, Data Structures","L4, L1, L2, L4, L4"
U1009,Minh,Hoang,Male,Ho Chi Minh,Information Systems,Master,2.84,Power BI,L2
U1010,Hoa,Nguyen,Male,Ho Chi Minh,Computer Science,Master,2.56,"Java, R, Machine Learning","L3, L2, L3"
U1011,Khanh,Le,Female,Ho Chi Minh,Business Administration,Bachelor,3.09,"Leadership, Excel, Communication","L3, L1, L3"
U1012,Tuan,Nguyen,Female,Ho Chi Minh,Computer Science,Master,2.75,"Java, R, Python","L1, L2, L2"
U1013,Huy,Hoang,Female,Hanoi,Finance,Bachelor,2.45,"Power BI, Excel, Data Analysis, SQL","L2, L4, L4, L4"
U1014,Phuc,Hoang,Male,Ho Chi Minh,Information Systems,Master,3.68,"Data Visualization, Python, SQL","L3, L2, L4"
U1015,Khanh,Vo,Female,Ho Chi Minh,Finance,Master,2.95,"Power BI, Accounting","L3, L1"
U1016,Tuan,Bui,Male,Hanoi,Computer Science,Master,3.69,"Data Structures, R","L3, L2"
U1017,Nhi,Phan,Male,Hanoi,Information Systems,Master,2.95,"Data Visualization, Python, Power BI, Excel, SQL","L4, L1, L3, L1, L4"
U1018,Minh,Nguyen,Male,Da Nang,Finance,Master,3.11,SQL,L2
U1019,Linh,Pham,Male,Ho Chi Minh,Finance,Master,3.99,Power BI,L4
U1020,Linh,Phan,Female,Ho Chi Minh,Information Systems,Bachelor,3.9,Excel,L2
U1021,Hoa,Nguyen,Male,Hanoi,Information Systems,Bachelor,2.54,"Python, Excel, Data Visualization, SQL","L3, L2, L1, L2"
U1022,Trang,Do,Male,Ho Chi Minh,Marketing,Master,3.74,"Communication, Excel, Power BI, Social Media","L2, L2, L3, L2"
U1023,Tuan,Dang,Female,Ho Chi Minh,Information Systems,Master,2.78,"Python, Power BI","L4, L4"
U1024,Nhi,Dang,Male,Hanoi,Computer Science,Bachelor,2.14,Python,L1
U1025,Khanh,Hoang,Female,Hanoi,Business Administration,Bachelor,3.15,"Negotiation, Communication, Project Management, Leadership, Excel","L4, L3, L4, L1, L4"
U1026,Minh,Dang,Male,Hanoi,Marketing,Bachelor,3.95,"Excel, Social Media, Communication, Marketing Strategy","L4, L4, L4, L4"
U1027,Tuan,Tran,Female,Da Nang,Information Systems,Master,3.95,"Data Visualization, Excel, SQL, Power BI, Python","L4, L4, L2, L3, L2"
U1028,Nhi,Pham,Male,Ho Chi Minh,Business Administration,Master,2.25,"Leadership, Communication, Negotiation, Excel","L2, L3, L2, L4"
U1029,Huy,Dang,Male,Hanoi,Marketing,Master,3.54,"Marketing Strategy, Communication","L4, L3"
U1030,Phuc,Le,Female,Da Nang,Computer Science,Bachelor,3.61,"Python, Machine Learning, Data Structures","L4, L4, L4"
U1031,Linh,Tran,Male,Ho Chi Minh,Business Administration,Bachelor,2.74,"Leadership, Project Management","L3, L4"
U1032,Khanh,Phan,Male,Ho Chi Minh,Information Systems,Master,3.32,SQL,L4
U1033,Linh,Tran,Female,Hanoi,Information Systems,Bachelor,2.98,"Python, SQL, Power BI, Data Visualization","L3, L1, L2, L1"
U1034,Khanh,Nguyen,Male,Da Nang,Computer Science,Master,2.46,"R, Python, Machine Learning","L3, L1, L2"
U1035,Hoa,Hoang,Male,Ho Chi Minh,Marketing,Master,3.52,"Marketing Strategy, Communication","L2, L2"
U1036,Trang,Vo,Female,Hanoi,Business Administration,Bachelor,2.53,"Communication, Negotiation, Leadership, Excel, Project Management","L1, L4, L1, L2, L4"
U1037,Khanh,Vo,Female,Ho Chi Minh,Computer Science,Master,2.68,"Java, Python, R, Data Structures","L4, L2, L1, L1"
U1038,Linh,Do,Female,Hanoi,Marketing,Bachelor,2.38,Communication,L3
U1039,Hoa,Pham,Female,Hanoi,Finance,Bachelor,3.44,Excel,L4
U1040,Khanh,Nguyen,Female,Hanoi,Finance,Master,2.92,Power BI,L3
U1041,Huy,Vo,Male,Ho Chi Minh,Marketing,Master,2.89,"Marketing Strategy, Excel, Social Media","L4, L4, L4"
U1042,Trang,Hoang,Female,Ho Chi Minh,Information Systems,Bachelor,3.21,"SQL, Excel, Python, Power BI","L1, L3, L2, L1"
U1043,Khanh,Phan,Male,Hanoi,Information Systems,Master,2.31,Power BI,L1
U1044,Hoa,Vo,Female,Hanoi,Finance,Bachelor,3.8,"Accounting, Data Analysis, Power BI","L3, L4, L2"
U1045,Tuan,Le,Male,Da Nang,Information Systems,Master,2.93,"Excel, SQL","L3, L3"
U1046,Anh,Tran,Male,Da Nang,Information Systems,Bachelor,2.73,"Power BI, Python","L4, L3"
U1047,Nhi,Vo,Female,Da Nang,Marketing,Bachelor,2.25,"Power BI, Excel","L3, L1"
U1048,Anh,Nguyen,Male,Ho Chi Minh,Marketing,Master,2.34,"Communication, Excel, Power BI, Marketing Strategy, Social Media","L3, L4, L1, L1, L1"
U1049,Anh,Dang,Male,Da Nang,Information Systems,Master,3.84,Data Visualization,L1
U1050,Minh,Dang,Female,Ho Chi Minh,Marketing,Bachelor,2.91,"Excel, Marketing Strategy","L1, L1"
U1051,Huy,Phan,Female,Hanoi,Business Administration,Bachelor,3.44,"Leadership, Negotiation, Excel, Communication, Project Management","L1, L2, L3, L2, L1"
U1052,Tuan,Dang,Female,Ho Chi Minh,Finance,Bachelor,2.16,"Data Analysis, Accounting, Power BI, Excel","L3, L4, L3, L2"
U1053,Phuc,Phan,Female,Hanoi,Business Administration,Bachelor,3.29,"Leadership, Project Management, Excel, Negotiation","L2, L4, L1, L2"
U1054,Khanh,Nguyen,Male,Ho Chi Minh,Business Administration,Master,3.84,Project Management,L4
U1055,Nhi,Pham,Male,Ho Chi Minh,Information Systems,Master,2.6,"Excel, Data Visualization, SQL, Power BI","L3, L4, L3, L3"
U1056,Trang,Dang,Male,Ho Chi Minh,Information Systems,Master,3.16,"SQL, Data Visualization, Excel, Python, Power BI","L3, L4, L1, L2, L3"
U1057,Tuan,Do,Male,Hanoi,Business Administration,Bachelor,3.88,"Negotiation, Leadership, Excel","L2, L4, L2"
U1058,Linh,Hoang,Male,Hanoi,Business Administration,Master,3.44,Negotiation,L4
U1059,Phuc,Tran,Male,Hanoi,Computer Science,Bachelor,2.12,"Java, Machine Learning, R, Data Structures, Python","L4, L2, L1, L2, L4"
U1060,Minh,Dang,Female,Da Nang,Computer Science,Bachelor,2.76,Python,L2
U1061,Minh,Phan,Male,Hanoi,Finance,Master,2.17,"Data Analysis, SQL","L4, L2"
U1062,Tuan,Nguyen,Male,Da Nang,Business Administration,Master,3.72,"Excel, Leadership, Negotiation, Communication, Project Management","L1, L2, L4, L2, L2"
U1063,Hoa,Dang,Male,Da Nang,Marketing,Bachelor,3.24,"Power BI, Excel, Communication","L2, L2, L1"
U1064,Anh,Vo,Female,Hanoi,Computer Science,Bachelor,3.91,"Machine Learning, Data Structures","L2, L4"
U1065,Linh,Dang,Female,Hanoi,Information Systems,Master,2.04,Python,L4
U1066,Minh,Phan,Female,Ho Chi Minh,Business Administration,Bachelor,2.85,"Excel, Communication, Negotiation","L4, L4, L4"
U1067,Nhi,Le,Female,Ho Chi Minh,Marketing,Master,2.21,Communication,L3
U1068,Minh,Le,Male,Da Nang,Marketing,Master,2.7,"Power BI, Excel, Communication, Social Media","L1, L2, L3, L1"
U1069,Trang,Dang,Male,Ho Chi Minh,Marketing,Bachelor,2.32,Social Media,L4
U1070,Khanh,Tran,Male,Da Nang,Information Systems,Bachelor,2.66,Data Visualization,L3
U1071,Minh,Nguyen,Female,Ho Chi Minh,Computer Science,Bachelor,3.64,Java,L4
U1072,Trang,Do,Male,Da Nang,Marketing,Bachelor,2.32,"Marketing Strategy, Excel, Power BI, Communication","L3, L1, L1, L4"
U1073,Tuan,Do,Male,Da Nang,Computer Science,Bachelor,2.95,"Machine Learning, R, Data Structures","L3, L4, L3"
U1074,Tuan,Dang,Male,Ho Chi Minh,Finance,Master,3.84,"Accounting, Data Analysis, Excel","L2, L3, L4"
U1075,Phuc,Dang,Female,Ho Chi Minh,Information Systems,Master,4,"Data Visualization, Power BI, Python, SQL","L3, L4, L4, L4"
U1076,Minh,Le,Female,Hanoi,Computer Science,Master,2.5,"Machine Learning, Java, Data Structures","L4, L1, L2"
U1077,Nhi,Phan,Female,Hanoi,Computer Science,Master,3.87,"Python, Machine Learning, R, Data Structures","L3, L1, L4, L4"
U1078,Minh,Tran,Male,Hanoi,Marketing,Bachelor,2.52,Communication,L2
U1079,Nhi,Dang,Male,Ho Chi Minh,Marketing,Master,2.83,Communication,L2
U1080,Huy,Do,Male,Hanoi,Information Systems,Bachelor,3.76,"Excel, Python","L1, L4"
U1081,Phuc,Nguyen,Male,Ho Chi Minh,Computer Science,Bachelor,3.57,"Machine Learning, Python","L1, L1"
U1082,Huy,Pham,Female,Ho Chi Minh,Business Administration,Bachelor,3.71,"Negotiation, Project Management","L2, L2"
U1083,Minh,Vo,Male,Da Nang,Marketing,Bachelor,3.6,"Social Media, Power BI, Excel, Marketing Strategy, Communication","L2, L4, L2, L2, L1"
U1084,Phuc,Dang,Female,Da Nang,Marketing,Bachelor,2.47,Marketing Strategy,L2
U1085,Huy,Phan,Male,Ho Chi Minh,Finance,Master,3.12,"Accounting, SQL, Power BI, Data Analysis, Excel","L3, L1, L3, L2, L3"
U1086,Anh,Dang,Female,Ho Chi Minh,Information Systems,Bachelor,2.77,SQL,L2
U1087,Minh,Phan,Male,Da Nang,Computer Science,Bachelor,2.92,"Python, Machine Learning, R, Java, Data Structures","L3, L3, L2, L2, L1"
U1088,Huy,Tran,Male,Hanoi,Computer Science,Master,2.31,"Data Structures, Machine Learning, Java, R, Python","L4, L4, L3, L1, L2"
U1089,Anh,Pham,Female,Hanoi,Computer Science,Master,2.63,"Python, R, Java, Machine Learning, Data Structures","L3, L3, L4, L3, L2"
U1090,Anh,Hoang,Female,Hanoi,Marketing,Master,3.72,"Social Media, Communication, Excel, Marketing Strategy","L1, L4, L1, L2"
U1091,Tuan,Nguyen,Male,Ho Chi Minh,Information Systems,Bachelor,3.8,"Python, Excel, SQL, Power BI","L2, L4, L3, L2"
U1092,Minh,Nguyen,Male,Da Nang,Computer Science,Bachelor,3.22,"R, Data Structures, Java","L2, L3, L2"
U1093,Anh,Phan,Male,Da Nang,Business Administration,Bachelor,3,Communication,L1
U1094,Tuan,Le,Female,Da Nang,Finance,Bachelor,3.43,"Data Analysis, Excel","L3, L2"
U1095,Huy,Phan,Male,Ho Chi Minh,Finance,Master,3.22,Data Analysis,L1
U1096,Trang,Le,Female,Ho Chi Minh,Computer Science,Master,3.97,"Machine Learning, Data Structures","L2, L2"
U1097,Minh,Bui,Male,Hanoi,Marketing,Master,2.38,"Social Media, Excel, Communication, Marketing Strategy","L1, L2, L3, L2"
